submission_id,drink_at_home,drink_at_office,drink_on_go,drink_at_cafe,drink_none_of_these,home_brew_pour_over,home_brew_french_press,home_brew_espresso,home_brew_mr_coffee,home_brew_pods,home_brew_instant,home_brew_bean2cup,home_brew_cold_brew,home_brew_cometeer,home_brew_other,coffee_black,coffee_milk_alt_creamer,coffee_sugar,coffee_syrup,coffee_other,favorite_abcd,remote_work,money_spend_a_month,why_drink_taste_good,why_drink_caffeine,why_drink_ritual,why_drink_makes_bathroom,why_drink_other,like_taste,know_where_coffee_comes_from,good_value_cafe,equipment_spent_5years,good_value_equipment,gender,education_level,ethnicity_race,employment_status,number_of_children,political_affiliation,age_2534,age_3544,age_1824,age_4554,age_5564,age_over65,age_under18,cup_per_day2,cup_per_day1,cup_per_day3,cup_per_dayless1,cup_per_day4,cup_per_daymore4,favorite_coffee_pourover,favorite_coffee_latte,favorite_coffee_drip,favorite_coffee_espresso,favorite_coffee_cappuccino,favorite_coffee_cortado,favorite_coffee_americano,favorite_coffee_icedcoffee,favorite_coffee_mocha,favorite_coffee_coldbrew,favorite_coffee_other,favorite_coffee_blended,coffee_char_pref_fruity,coffee_char_pref_chocolatey,coffee_char_pref_fullbody,coffee_char_pref_bright,coffee_char_pref_juicy,coffee_char_pref_nutty,coffee_char_pref_sweet,coffee_char_pref_caramalized,coffee_char_pref_floral,coffee_char_pref_bold,coffee_strength_somestrong,coffee_strength_medium,coffee_strength_verystrong,coffee_strength_somelight,coffee_strength_weak,roast_pref_light,roast_pref_medium,roast_pref_dark,roast_pref_nordic,roast_pref_blonde,roast_pref_french,roast_pref_italian,caffeine_pref_full,caffeine_pref_half,caffeine_pref_decaf,expert7,expert6,expert5,expert8,expert4,expert3,expert2,expert1,expert9,expert10,coffee_a_bitter2,coffee_a_bitter1,coffee_a_bitter3,coffee_a_bitter4,coffee_a_bitter5,coffee_a_acid4,coffee_a_acid3,coffee_a_acid5,coffee_a_acid2,coffee_a_acid1,coffee_a_pref4,coffee_a_pref3,coffee_a_pref2,coffee_a_pref5,coffee_a_pref1,coffee_b_bitter3,coffee_b_bitter4,coffee_b_bitter2,coffee_b_bitter1,coffee_b_bitter5,coffee_b_acid2,coffee_b_acid3,coffee_b_acid1,coffee_b_acid4,coffee_b_acid5,coffee_b_pref3,coffee_b_pref2,coffee_b_pref4,coffee_b_pref5,coffee_b_pref1,coffee_c_bitter3,coffee_c_bitter4,coffee_c_bitter2,coffee_c_bitter5,coffee_c_bitter1,coffee_c_acid2,coffee_c_acid3,coffee_c_acid1,coffee_c_acid4,coffee_c_acid5,coffee_c_pref3,coffee_c_pref4,coffee_c_pref2,coffee_c_pref5,coffee_c_pref1,coffee_d_bitter2,coffee_d_bitter1,coffee_d_bitter3,coffee_d_bitter4,coffee_d_bitter5,coffee_d_acid4,coffee_d_acid5,coffee_d_acid3,coffee_d_acid2,coffee_d_acid1,coffee_d_pref5,coffee_d_pref4,coffee_d_pref1,coffee_d_pref3,coffee_d_pref2,most_spent_68,most_spent_810,most_spent_1015,most_spent_46,most_spent_1520,most_spent_more20,most_spent_24,most_spent_less2,willing_spend_810,willing_spend_1015,willing_spend_68,willing_spend_more20,willing_spend_1520,willing_spend_46,willing_spend_24,willing_spend_less2
OABMeg,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Coffee A,I primarily work in person,$20-$40,1,0,0,0,0,Yes,Yes,Yes,$500-$1000,Yes,Male,Doctorate or professional degree,White/Caucasian,Employed full-time,None,Democrat,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NAB1xl,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,Coffee D,I do a mix of both,$60-$80,1,1,1,0,0,Yes,Yes,Yes,$50-$100,Yes,Male,Some college or associate's degree,White/Caucasian,Employed full-time,None,Democrat,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
dY2ekV,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,Coffee D,I primarily work from home,$80-$100,1,0,0,0,0,Yes,Yes,Yes,$100-$300,Yes,Female,Doctorate or professional degree,White/Caucasian,Employed full-time,None,Democrat,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LdMLBv,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Coffee C,I primarily work in person,$40-$60,1,1,0,0,0,Yes,No,Yes,$100-$300,Yes,Female,Bachelor's degree,White/Caucasian,Employed full-time,None,Democrat,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Albe0e,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,Coffee C,I primarily work from home,$20-$40,1,1,0,0,0,Yes,No,Yes,$50-$100,Yes,Female,Bachelor's degree,White/Caucasian,Employed full-time,None,No affiliation,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
eBxW8e,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,Coffee D,I primarily work from home,$40-$60,1,1,1,0,0,Yes,Yes,Yes,$500-$1000,Yes,Male,Bachelor's degree,White/Caucasian,Employed full-time,2,Independent,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8dp4V5,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,Coffee D,I primarily work in person,>$100,1,1,1,0,0,Yes,Yes,Yes,"More than $1,000",Yes,Male,Some college or associate's degree,White/Caucasian,Employed full-time,None,No affiliation,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1r2ozp,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Coffee D,I do a mix of both,$40-$60,1,0,0,0,0,Yes,Yes,No,$300-$500,Yes,Male,Bachelor's degree,White/Caucasian,Employed full-time,None,Independent,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DVv6al,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,Coffee D,I primarily work from home,$40-$60,1,0,0,0,0,Yes,Yes,No,"More than $1,000",Yes,Male,Some college or associate's degree,White/Caucasian,Employed full-time,None,No affiliation,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
QABl4Y,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Coffee A,I do a mix of both,$80-$100,1,0,0,1,0,Yes,No,Yes,$100-$300,Yes,Female,Bachelor's degree,Black/African American,Employed full-time,None,No affiliation,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
J2kvxR,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,Coffee B,I primarily work in person,$40-$60,1,1,1,0,0,Yes,No,No,$100-$300,Yes,Male,Master's degree,White/Caucasian,Employed full-time,1,No affiliation,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
eBxWGe,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Coffee D,I do a mix of both,$80-$100,1,0,0,0,0,Yes,Yes,Yes,$100-$300,Yes,Male,Some college or associate's degree,White/Caucasian,Student,None,Democrat,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
KMBKA8,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Coffee C,I do a mix of both,$60-$80,1,1,1,0,0,Yes,Yes,No,$500-$1000,Yes,Male,Master's degree,White/Caucasian,Employed full-time,None,Democrat,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
DVv6Wl,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Coffee A,I do a mix of both,$40-$60,1,0,0,0,0,Yes,Yes,No,$100-$300,Yes,Male,Master's degree,White/Caucasian,Employed full-time,1,Independent,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
QABlyG,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Coffee D,I primarily work from home,<$20,1,0,0,0,0,Yes,Yes,Yes,$100-$300,Yes,Male,Master's degree,White/Caucasian,Employed full-time,None,Democrat,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
pLPp58,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Coffee D,I primarily work from home,$40-$60,1,1,1,0,0,Yes,Yes,Yes,"More than $1,000",Yes,Male,Some college or associate's degree,White/Caucasian,Employed full-time,None,No affiliation,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
VZ1Oqj,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Coffee D,I primarily work from home,$20-$40,1,0,1,1,0,Yes,Yes,No,$100-$300,Yes,Female,Bachelor's degree,White/Caucasian,Unemployed,1,Independent,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
XeBPNP,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,Coffee C,I primarily work from home,$20-$40,1,1,1,0,0,Yes,No,Yes,$20-$50,Yes,Female,Bachelor's degree,White/Caucasian,Employed part-time,More than 3,Independent,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
jB9Aq4,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,Coffee D,I primarily work in person,$20-$40,1,0,0,0,0,Yes,Yes,Yes,$500-$1000,Yes,Male,Some college or associate's degree,Hispanic/Latino,Employed full-time,None,Democrat,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
qbE1M9,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Coffee B,I primarily work in person,$20-$40,1,1,1,0,0,Yes,No,No,$100-$300,Yes,Female,Bachelor's degree,White/Caucasian,Employed full-time,None,Independent,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5dqPON,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,Coffee D,I primarily work from home,$40-$60,1,0,0,0,0,Yes,Yes,No,"More than $1,000",Yes,Male,Bachelor's degree,White/Caucasian,Student,None,No affiliation,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
rlrMW2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Coffee D,I primarily work from home,$20-$40,1,0,0,0,0,Yes,Yes,No,"More than $1,000",Yes,Male,Master's degree,White/Caucasian,Employed full-time,None,Independent,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
dY2ezr,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,Coffee D,I primarily work from home,$40-$60,1,1,1,1,0,Yes,No,No,$100-$300,Yes,Male,Master's degree,White/Caucasian,Employed full-time,None,Democrat,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
oAVLgb,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,Coffee A,I primarily work from home,$80-$100,1,1,0,0,0,Yes,Yes,No,$500-$1000,Yes,Male,Bachelor's degree,White/Caucasian,Employed full-time,3,Republican,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GrBAaZ,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,Coffee A,I do a mix of both,$60-$80,1,0,1,0,0,Yes,Yes,Yes,"More than $1,000",Yes,Male,Bachelor's degree,White/Caucasian,Employed full-time,None,Democrat,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7d9rOZ,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Coffee C,I primarily work from home,$20-$40,1,1,1,0,0,Yes,Yes,No,"More than $1,000",Yes,Male,Master's degree,Asian/Pacific Islander,Employed full-time,2,No affiliation,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
kYRB1e,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,Coffee B,I primarily work in person,<$20,1,1,0,0,0,Yes,No,Yes,$20-$50,Yes,Male,Some college or associate's degree,White/Caucasian,Employed full-time,None,Democrat,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
XeBPQP,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Coffee A,I primarily work in person,$20-$40,1,1,0,1,0,Yes,No,Yes,Less than $20,Yes,Male,Bachelor's degree,White/Caucasian,Employed full-time,None,No affiliation,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9dJj4E,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,Coffee A,I primarily work in person,$20-$40,1,1,1,0,0,Yes,Yes,Yes,$300-$500,Yes,Female,Bachelor's degree,White/Caucasian,Employed full-time,None,No affiliation,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
AlbeOz,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,Coffee A,I primarily work from home,$40-$60,1,1,0,0,0,Yes,Yes,No,$100-$300,Yes,Male,Some college or associate's degree,Asian/Pacific Islander,Student,None,Independent,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
